category,product_description,review_date,review_rating,review_title,review_text,verified_purchase,sentiment,length,similarity,deviation,label
Homecare,Comfort Pure Fabric Conditioner 166 Wash 5L,4/16/2019,5,Value for money,Great value for money. Light fragrance and leaves clothes soft.,True,0.7579,12,0.050472930125561644,0.5999999999999996,Genuine
Homecare,"Persil 3in1 Non Bio Washing Capsules 38 Wash, 1026g",4/16/2019,5,Great value,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasn’t affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True,0.9548,53,0.033282100953090976,0.29032258064516103,Genuine
Homecare,"Persil 3in1 Bio Washing Capsules 38 Wash, 1026g",4/16/2019,5,Great value,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasn’t affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True,0.9548,53,0.033282100953090976,0.29032258064516103,Genuine
Homecare,"Persil 3in1 Colour Washing Capsules 38 Wash, 1026g",4/16/2019,5,Great value,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasn’t affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True,0.9548,53,0.033282100953090976,0.40625,Genuine
Homecare,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",4/16/2019,5,Great value,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasn’t affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True,0.9548,53,0.033282100953090976,0.29032258064516103,Genuine
Homecare,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,4/17/2019,1,Un satisfied,I bought 2 of the same bottles and they were both differant colour and had a different fragrance.,False,0.0,19,0.010445093079010247,3.4571428571428573,Fake
Foods,Swedish Glace Dairy Free Smooth Vanilla Ice Cream 750ml,4/17/2019,5,,Great ice cream! Very rich like the more superior brands of the dairy stuff.,False,0.9419,16,0.0189251118073804,0.8888888888888893,Fake
Homecare,Persil Bio Washing Liquid 57W 1.995 L,4/17/2019,5,,Having read the reviews about the strong smell I checked the bottle I'm currently using the bottle is identical it's not particularly strong smelling and I actually like it. I'm ordering another one and will check the smell before accepting it. If it is indeed changed it will be returned.,False,0.8934,56,0.017236887781516108,0.0,Fake
Personal Care,Dove Nourishing Medium to Dark Visible Glow 400ml,4/17/2019,1,Awful streak,"Bought this as it was on offer, and thiught how different cojld it be from the garnier summer glow? Well aparently this is made to not only go stripey and make your feet orange, but to make you stink of false tan. Moral of the story, I should have bought the garnier, it has a better smell and I've never had streaking from it.",False,0.2144,72,0.011122806103879541,2.4,Fake
Foods,Ben & Jerry's Classic Chocolate Fudge Brownie Ice Cream 500ml,4/17/2019,5,Sinfully Good,Brownie points all round,False,0.0,4,0.0006536481811174543,0.0,Fake
Foods,Swedish Glace Dairy Free Smooth Vanilla Ice Cream 750ml,4/17/2019,5,Simply the best,So pleased to have found this absolutely delicious ice cream. Soft creamy and a lovely vanilla flavour. Very hard not to finish the tub in one go.,False,0.8832,30,0.01637630078465064,0.8888888888888893,Fake
Personal Care,Lynx Black Shower Gel 400ml,4/17/2019,4,VFM,VFM,True,0.0,1,0.0007996801279488205,0.375,Fake
Homecare,Comfort Pure Fabric Conditioner 85 Wash 3L,4/17/2019,5,Be careful of the weight,Very good buy,True,0.4927,3,0.050610216769566625,0.1538461538461542,Fake
Foods,Pot Noodle  Chicken & Mushroom Standard 4 x 90g,4/18/2019,5,Pot noodle chicken,"Great snack , love drinking the juice when all the noodles have gone or making a bread and butter noodle sandwich.. yum lol",False,0.9022,24,0.011079135667206192,0.4285714285714288,Fake
Homecare,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,4/17/2019,1,Un satisfied,I bought 2 of the same bottles and they were both differant colour and had a different fragrance.,False,0.0,19,0.010445093079010247,3.4571428571428573,Fake
Foods,Pot Noodle  Beef & Tomato Standard 90g,4/18/2019,1,,bland .no beef or tomato flavour at all! sachet of watery cheap sauce. i dont recall it being this bad as ive had the beef one before n it was thick)tasty.wont be buying again.,False,-0.7661,39,0.005565350646365746,0.0,Fake
Homecare,Comfort Strawberry & Lily Fabric Conditioner 33 Wash,5/17/2019,5,Miss,My all time favourite softener I\u2019ve never smelt anything so nice and lasts for a long time very happy customer,False,0.8229,20,0.020623989539805595,1.5,Fake
Personal Care,Dove Men+Care Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,4/18/2019,5,Great product,Works well.,True,0.2732,3,0.011130090987010111,0.45454545454545414,Fake
Foods,Hellmann's Real Squeezy mayonnaise 750ml,4/18/2019,5,Better than the rest,Tastes better than any other brand,True,0.4404,6,0.007103479504373044,0.0,Fake
Personal Care,Lynx Black Shower Gel 400ml,4/17/2019,4,VFM,VFM,True,0.0,1,0.0007996801279488205,0.375,Fake
Homecare,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,4/17/2019,5,Great savings,Love this smell,True,0.6369,3,0.03923972685466573,0.5428571428571427,Fake
Homecare,Comfort Pure Fabric Conditioner 166 Wash 5L,4/17/2019,5,Economic,It really lasts longer and much cheaper in the end,False,0.0,10,0.01393566202659871,0.5999999999999996,Fake
Homecare,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",4/18/2019,5,Levels clothes clean an smelling fresh,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True,0.8519,13,0.048649067617019634,0.29032258064516103,Genuine
Homecare,"Persil 3in1 Non Bio Washing Capsules 50 Wash, 1350g",4/18/2019,5,What you’d expect,Exactly what you’d expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True,0.0,24,0.010952341627672498,0.29032258064516103,Genuine
Homecare,"Persil 3in1 Colour Washing Capsules 38 Wash, 1026g",4/18/2019,5,What you’d expect,Exactly what you’d expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True,0.0,24,0.010952341627672498,0.40625,Genuine
Homecare,"Persil 3in1 Colour Washing Capsules 38 Wash, 1026g",4/18/2019,5,Levels clothes clean an smelling fresh,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True,0.8519,13,0.048649067617019634,0.40625,Genuine
Homecare,"Persil 3in1 Bio Washing Capsules 38 Wash, 1026g",4/18/2019,5,What you’d expect,Exactly what you’d expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True,0.0,24,0.010952341627672498,0.29032258064516103,Genuine
Homecare,"Persil 3in1 Bio Washing Capsules 38 Wash, 1026g",4/18/2019,5,Levels clothes clean an smelling fresh,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True,0.8519,13,0.048649067617019634,0.29032258064516103,Genuine
Homecare,"Persil 3in1 Non Bio Washing Capsules 38 Wash, 1026g",4/18/2019,5,What you’d expect,Exactly what you’d expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True,0.0,24,0.010952341627672498,0.29032258064516103,Genuine
Homecare,"Persil 3in1 Non Bio Washing Capsules 38 Wash, 1026g",4/18/2019,5,Levels clothes clean an smelling fresh,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True,0.8519,13,0.048649067617019634,0.29032258064516103,Genuine
Personal Care,Dove Men+Care Extra Fresh Anti-perspirant Deodorant Aerosol 250ml,4/18/2019,5,Great product,Works well.,True,0.2732,3,0.011130090987010111,0.45454545454545414,Fake
Homecare,Comfort Pure Fabric Conditioner 166 Wash 5L,4/20/2019,1,Better off going Costco,This felt like it was watered down and wasn’t closed when I received it. In fact this like is a really poor product. Do not buy.,True,0.1548,31,0.021167088097999734,3.4000000000000004,Fake
Personal Care,Sure Maximum Protection Clean Scent Cream Stick Antiperspirant 45ml,4/19/2019,5,Fulfils its promise,"Purchased this for my sport mad teenage daughter who wanted a deodorant that would last until the end of the day, this product does exactly what is promises the scent is also amazing",True,0.4939,34,0.017031746926415906,0.43478260869565233,Genuine
Homecare,Comfort Pure Fabric Conditioner 166 Wash 5L,4/19/2019,5,Good for people with allergies,"We have allergies, this product is the only one good for us",True,0.4404,13,0.03010266334457926,0.5999999999999996,Genuine
Personal Care,Sure Maximum Protection Clean Scent Cream Stick Antiperspirant 45ml,4/19/2019,5,Fulfils its promise,"Purchased this for my sport mad teenage daughter who wanted a deodorant that would last until the end of the day, this product does exactly what is promises the scent is also amazing",True,0.4939,34,0.017031746926415906,0.43478260869565233,Genuine
Homecare,Surf Tropical Lily Washing Liquid 85 Wash 3L,4/19/2019,5,Come in time,Very lovely,True,0.624,2,0.018673565334840995,0.2857142857142856,Fake
Personal Care,Simple Kind To Skin Purifying Cleansing Lotion 200ml,4/20/2019,5,Brillian cleanser,"I love this cleansing lotion, its thick and gentle on my skin and with Superdrug's fantastic price deals if was even better.",False,0.9274,25,0.022936018943217288,0.0,Fake
Personal Care,Simple Water Boost Skin Quench Sleeping Cream 50ml,4/20/2019,1,Simple,Do NOT buy this or any other simple products as they have changed the preservatives in them. I have come out in a bad sore rash my eyes are burning and my top lip tingled I had to wash it all off! I phoned simple and she told me they have had a product change in all their stuff changing the preservatives!! When I asked WHY she just said I don't know it just changed. I want to know why!!?? There's no good reason except maybe for them to save money using cheaper ingredients!! I've used simple products for nearly 20 years since Nivea did the same and sold their company to a German company who changed all their products. Im really angry about this what am I supposed to use now. I have VERY sensitive skin and simple was ok but now it's rubbish! Im skin is sore burnt and simple just don't care!! Please be careful as I usually stock up when my products are on offer but fully Asda gave me a refund onto a gift card as I didn't have the receipt for the 6 bottles I had or I'd have been well out if pocket!!??,False,-0.7513,227,0.03081459192695624,3.1875,Fake
Foods,"Twister Pineapple, Lemon-Lime and Strawberry Mini Ice Cream Lolly 8 x 50ml",4/20/2019,5,Best lollies ever!,These are just perfect. They really created the perfect fruit-cream balance in a lollie. Love the fact that the cream is not foamy as the rest of vanilla ice cream flavours,False,0.9312,33,0.015564741180512022,0.0,Fake
Foods,Magnum  Double Raspberry Ice Cream 3 x 88ml,4/20/2019,5,love these,Absolutely delicious. My sons favourite,False,0.6115,6,0.005171169500631077,1.1666666666666665,Fake
Refreshment,Magnum  Classic Ice Cream 8 x 110ml,4/20/2019,4,good value,One star removed as most of the pieces were cracked .,False,0.0,11,0.001590448323769841,0.666666666666667,Fake
Personal Care,Dove  Summer Revived Shimmer Gradual Tan 200ml,4/20/2019,3,Sticky,"I bought this today as my mother has banned tan in my house so thought I could be sneaky and purchase a moisturiser/tan all in one. When I applied it seemed a bit sticky, but just thought it would sink in after a bit of time. When I woke up in the morning the tan hadn't sunk in at all and still felt tacky. The colour of the tan is really natural and gives a healthy glow and doesn't smell, easy for a last minute night out.",False,0.398,95,0.016161079157124423,1.5,Fake
Personal Care,Tresemme Silky Smooth Shampoo 900ml,4/20/2019,5,Nice for hair,Great buy,True,0.6249,2,0.05052138970772217,0.20000000000000018,Fake
Personal Care,Tresemme  Cleanse & Replenish Shampoo 900ml,4/20/2019,5,5 stars,Good price,True,0.4404,2,0.04947793785284806,0.0,Fake
Foods,Marmite  Spread Yeast Extract 500g,4/20/2019,5,Yay,Thank god somebody delivers to Brazil!!! Making expats lives more bearable. Thank you :),True,0.8743,19,0.003157566476607472,0.17647058823529438,Genuine
Personal Care,Tresemme Silky Smooth Shampoo 900ml,4/20/2019,5,Nice for hair,Great buy,True,0.6249,2,0.05052138970772217,0.20000000000000018,Fake
Personal Care,Simple Kind to Skin Exfoliating Facial Wipes 25 Wipes,4/20/2019,1,Do not like these wipes at all,"I do not like these wipes at all, VERY scratchy on skin, not gentle at all. Would not recommend. Wipes rip apart easily during use.",True,-0.4983,30,0.02344971915764154,2.111111111111111,Fake
